30	6400	5000	1275	15	
83	33630	33847	34013	34082	33976	33874	34062	34079	33857	34117	34575	34425	34469	31488	31492	
84	33548	33535	33903	33932	33807	33590	33991	33950	33640	33488	34436	34292	34347	31370	31380	
85	33588	33553	33871	33983	33846	33652	33949	33997	33522	33521	34483	34366	34405	31430	31433	
86	33612	33573	33903	34015	33893	33680	33991	34044	33542	33642	34551	34360	34438	31453	31430	
87	33651	33596	33929	34068	33922	33728	34012	34079	33556	33738	34569	34407	34486	31507	31518	
88	33675	33615	33966	34092	33943	33762	34053	34102	33601	33826	34594	34439	34498	31508	31523	
89	33700	33640	33982	34124	33988	33809	34087	34141	33639	33900	34614	34508	34570	31589	31585	
90	33730	33669	34005	34156	34015	33846	34110	34179	33659	33951	34631	34510	34562	31586	31590	
91	33749	33686	34033	34165	34043	33869	34152	34198	33713	34027	34685	34542	34590	31616	31621	
92	33769	33710	34046	34204	34056	33898	34176	34234	33747	34071	34689	34532	34593	31590	31599	
93	33796	33721	34086	34237	34074	33922	34199	34261	33776	34149	34726	34593	34661	31657	31655	
94	33821	33687	34103	34249	34116	33948	34214	34289	33824	34200	34743	34537	34597	31605	31619	
95	33845	33600	34122	34278	34113	33985	34237	34301	33848	34238	34788	34677	34712	31734	31728	
96	33855	33598	34132	34294	34140	33988	34249	34341	33891	34286	34791	34616	34706	31729	31705	
97	33873	33624	34129	34319	34173	34030	34276	34364	33909	34328	34798	34626	34682	31700	31734	
98	33896	33656	34139	34334	34186	34040	34301	34386	33947	34367	34825	34714	34757	31779	31774	
99	33921	33687	34157	34358	34214	34061	34322	34413	33962	34414	34832	34742	34784	31794	31819	
100	33953	33702	34173	34369	34238	34087	34330	34440	33998	34466	34859	34695	34739	31759	31761	
101	33970	33748	34181	34391	34261	34103	34366	34450	34040	34500	34874	34735	34775	31791	31794	
102	34001	33775	34201	34431	34280	34128	34380	34488	34088	34559	34897	34808	34842	31860	31870	
103	34009	33798	34206	34454	34307	34120	34404	34525	34126	34574	34907	34812	34864	31883	31901	
